cell_id,xml_type,subtype,backend,surface,reader_class,product_claim,status,reason,evidence_ref
Spectrum/6:fallback:auto:TimeSeries,Spectrum,6,fallback,auto,TimeSeries,"CSD; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/6:fallback:auto:TimeSeriesDict,Spectrum,6,fallback,auto,TimeSeriesDict,"CSD; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/6:fallback:auto:TimeSeriesMatrix,Spectrum,6,fallback,auto,TimeSeriesMatrix,"CSD; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/6:fallback:auto:FrequencySeries,Spectrum,6,fallback,auto,FrequencySeries,"CSD; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/6:fallback:auto:FrequencySeriesDict,Spectrum,6,fallback,auto,FrequencySeriesDict,"CSD; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/6:fallback:auto:FrequencySeriesMatrix,Spectrum,6,fallback,auto,FrequencySeriesMatrix,"CSD; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:external:normalize:-,Spectrum,7,external,normalize,-,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",observed,"Installed dttxml decodes embedded-frequency COH and GWexpy source maps COH; surveyed layout only, without an integrated public reader assertion.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#subtype-survey; tests/io/test_dttxml_issue726.py
Spectrum/7:external:explicit:TimeSeries,Spectrum,7,external,explicit,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:external:explicit:TimeSeriesDict,Spectrum,7,external,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:external:explicit:TimeSeriesMatrix,Spectrum,7,external,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:external:explicit:FrequencySeries,Spectrum,7,external,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:external:explicit:FrequencySeriesDict,Spectrum,7,external,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:external:explicit:FrequencySeriesMatrix,Spectrum,7,external,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:external:auto:TimeSeries,Spectrum,7,external,auto,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:external:auto:TimeSeriesDict,Spectrum,7,external,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:external:auto:TimeSeriesMatrix,Spectrum,7,external,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:external:auto:FrequencySeries,Spectrum,7,external,auto,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/7:external:auto:FrequencySeriesDict,Spectrum,7,external,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/7:external:auto:FrequencySeriesMatrix,Spectrum,7,external,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/7:native:normalize:-,Spectrum,7,native,normalize,-,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",observed,Native Spectrum dispatch has no entry for this subtype; this is an observed implementation limit for the surveyed source-backed layout.,gwexpy/io/dttxml_common.py::load_dttxml_native; docs/plans/2026-09-25-diaggui-xml-product-audit.md#subtype-survey
Spectrum/7:native:explicit:TimeSeries,Spectrum,7,native,explicit,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:native:explicit:TimeSeriesDict,Spectrum,7,native,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:native:explicit:TimeSeriesMatrix,Spectrum,7,native,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:native:explicit:FrequencySeries,Spectrum,7,native,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:native:explicit:FrequencySeriesDict,Spectrum,7,native,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:native:explicit:FrequencySeriesMatrix,Spectrum,7,native,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:native:auto:TimeSeries,Spectrum,7,native,auto,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:native:auto:TimeSeriesDict,Spectrum,7,native,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:native:auto:TimeSeriesMatrix,Spectrum,7,native,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:native:auto:FrequencySeries,Spectrum,7,native,auto,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/7:native:auto:FrequencySeriesDict,Spectrum,7,native,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/7:native:auto:FrequencySeriesMatrix,Spectrum,7,native,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
Spectrum/7:fallback:normalize:-,Spectrum,7,fallback,normalize,-,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,This subtype was not run through a reader in a clean no-dttxml process; only Spectrum/2 CSD has a verified frequency-product fallback probe.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:fallback:explicit:TimeSeries,Spectrum,7,fallback,explicit,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:fallback:explicit:TimeSeriesDict,Spectrum,7,fallback,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:fallback:explicit:TimeSeriesMatrix,Spectrum,7,fallback,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
Spectrum/7:fallback:explicit:FrequencySeries,Spectrum,7,fallback,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:fallback:explicit:FrequencySeriesDict,Spectrum,7,fallback,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:fallback:explicit:FrequencySeriesMatrix,Spectrum,7,fallback,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
Spectrum/7:fallback:auto:TimeSeries,Spectrum,7,fallback,auto,TimeSeries,"COH; embedded (f,Y) payload; float32 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
